CT,V,AP,RH,RPM_GAS,EX_TEMP,RPM_STEAM,STEAM_PRESSURE,WATER_FR,POWER_1,POWER_2
260.39,40.22,1006.59,87.77,3156.724615,890.0156149,2566.045584,675.6008981,143.7576788,479.14,433.954787
257.82,38.91,1015.58,90.11,3156.765222,890.0254775,2566.074998,675.6254762,143.7622496,479.15,433.969557
260.51,39.04,1023.95,85.35,3156.801366,890.0353337,2566.103913,675.6503233,143.7670036,479.15,433.9847808
257.53,43.65,1018.58,64.85,3156.842778,890.0452175,2566.133078,675.6750025,143.7720183,479.15,433.9996675
260.89,44.2,1018.3,86.32,3156.882943,890.0550531,2566.162982,675.6996913,143.7768526,479.16,434.0144451
258.27,37.7,1015.09,73.64,3156.921559,890.0649238,2566.191765,675.7244289,143.781696,479.16,434.0289106
257.68,42.85,1012.51,91.51,3156.959685,890.0747781,2566.221603,675.7493437,143.7866304,479.16,434.0431505
260.32,38.91,1012.11,81.49,3156.997963,890.0846741,2566.249384,675.7740652,143.7912011,479.17,434.0584331
261.87,40.67,1011.43,62.92,3157.03681,890.0945427,2566.278255,675.7986423,143.7962384,479.18,434.0736671
258.9,40.77,1011.67,90.26,3157.073087,890.1044302,2566.307951,675.8232061,143.8010664,479.18,434.0879935
260.77,41.44,1016.72,75.27,3157.115361,890.1143263,2566.337738,675.8477968,143.8061084,479.19,434.1022172
260.94,39.04,1021.81,86.02,3157.156099,890.1242138,2566.365508,675.8723566,143.811117,479.2,434.1173503
255.95,37.8,1022.03,67.97,3157.19741,890.134079,2566.393667,675.8969041,143.8157426,479.2,434.1323925
261.21,40.75,1016.45,86.14,3157.237164,890.1439138,2566.421454,675.9216271,143.8203476,479.2,434.1466359
260.72,41.17,1019.68,60.71,3157.27883,890.1538063,2566.451893,675.9465025,143.8249252,479.21,434.1613239
260.72,41.17,1019.68,60.71,3157.32022,890.1636626,2566.481965,675.9710367,143.8297862,479.21,434.1758494
260.77,41.46,1021.42,87.18,3157.359978,890.1735388,2566.512062,675.9956458,143.8344135,479.22,434.1901603
260.84,40.27,1005.24,87.27,3157.401712,890.1833824,2566.541981,676.0201765,143.8393983,479.22,434.2043479
260.84,40.27,1005.24,87.27,3157.43829,890.1932611,2566.569743,676.0450812,143.8444069,479.22,434.2188678
259.55,38.08,1019.34,68.38,3157.479696,890.2031507,2566.599092,676.069663,143.8493459,479.23,434.233117
261.42,41.38,1021.98,60.19,3157.521895,890.2130079,2566.62835,676.0944029,143.8540449,479.23,434.2476353
258.67,40.77,1011.81,89.4,3157.561543,890.222847,2566.65698,676.1191381,143.8586864,479.23,434.262865
258.67,40.77,1011.81,89.4,3157.603676,890.2327194,2566.684864,676.1438123,143.8634448,479.23,434.2769812
258.81,44.68,1023.06,93.93,3157.645147,890.2425624,2566.713736,676.1685375,143.8684741,479.24,434.2917383
260.01,43.7,1015.73,91.97,3157.682289,890.2524569,2566.742083,676.1934028,143.8732887,479.24,434.3066557
258.23,40.77,1011.92,90.59,3157.721882,890.2623491,2566.77025,676.21817,143.8778851,479.24,434.3216516
260.42,41.46,1021.04,89.16,3157.761729,890.2722026,2566.800322,676.2427747,143.8829187,479.24,434.3360548
258.73,36.18,1013.66,77.74,3157.800704,890.2820353,2566.829373,676.267369,143.8875287,479.25,434.3506281
262.07,41.17,1013.54,71.32,3157.840491,890.291871,2566.859445,676.2919452,143.8921466,479.28,434.3653798
259.43,41.4,1028.42,84.92,3157.877842,890.3017212,2566.888355,676.3165955,143.8969557,479.28,434.380432
260.25,41.46,1018.67,84.41,3157.918844,890.3116081,2566.916355,676.3413528,143.9017671,479.28,434.3950251
260.27,41.44,1017.04,77.09,3157.958428,890.3214925,2566.946284,676.3662067,143.9066427,479.3,434.4092892
258.35,43.52,1022.78,97.34,3157.998401,890.3313841,2566.975582,676.390844,143.9114288,479.31,434.4238036
262.33,39.85,1012.53,66.04,3158.03781,890.341223,2567.004524,676.4155165,143.9161133,479.32,434.4385761
260.33,40,1021.35,90.84,3158.079721,890.3510879,2567.032451,676.4400446,143.9210403,479.32,434.4537951
260.8,41.74,1020.24,78.62,3158.120234,890.3609323,2567.061232,676.4645858,143.9257956,479.32,434.4678824
260.15,41.46,1019.56,81.79,3158.15899,890.3708253,2567.091087,676.4893061,143.9306831,479.32,434.4828601
260.56,41.54,1019.92,78.95,3158.198833,890.380663,2567.120664,676.5139394,143.9356605,479.33,434.496915
260.37,39.04,1023.95,81.93,3158.239571,890.3905171,2567.14977,676.5388557,143.9404642,479.35,434.5117788
256.65,40.69,1020.11,89.84,3158.276607,890.400379,2567.179826,676.5635535,143.9453648,479.35,434.5265149
260.01,41.17,1018.78,86.84,3158.318501,890.4102308,2567.208042,676.588422,143.9504084,479.4,434.541645
257.77,41.82,1032.72,72.8,3158.35574,890.4200976,2567.23793,676.6133296,143.9551447,479.4,434.5559585
260.13,39.18,1024.09,85.48,3158.394474,890.4299307,2567.268535,676.6382214,143.9598256,479.42,434.5702282
259.05,36.3,1027.44,74.85,3158.433787,890.4397867,2567.299075,676.6628632,143.9643702,479.43,434.5850285
257.64,40.02,1031.58,71.19,3158.471546,890.4496442,2567.329126,676.6874449,143.9692843,479.43,434.6000569
261.47,40.27,1005.39,77.4,3158.507892,890.4595187,2567.358652,676.7122303,143.9742173,479.44,434.6149657
260.9,41.46,1016.66,86.2,3158.547033,890.4693759,2567.386471,676.7369377,143.9792569,479.45,434.6301596
259.75,36.66,1026.21,70.12,3158.586993,890.4792368,2567.414829,676.7614862,143.9841266,479.45,434.6451232
255.41,45.87,1008.47,97.51,3158.623249,890.4890845,2567.443865,676.7862664,143.9888532,479.48,434.6597413
260.23,41.46,1018.89,83.06,3158.659343,890.498949,2567.472159,676.8108447,143.9938151,479.48,434.6747385
259.32,36.3,1027.67,73.25,3158.69552,890.5088356,2567.502658,676.8356288,143.9984815,479.52,434.6895006
262.65,41.93,1023.07,65.05,3158.737591,890.5187037,2567.53165,676.8601638,144.0034711,479.53,434.7039075
259.04,44.68,1023.14,90.73,3158.779314,890.5285704,2567.560987,676.8849802,144.0082662,479.53,434.718584
261.64,41.39,1017.36,83.4,3158.815942,890.5384145,2567.590632,676.909546,144.0133028,479.53,434.7329758
259.06,39.66,1019.64,76.98,3158.854589,890.5482745,2567.620782,676.9342752,144.0181413,479.53,434.7475263
258.02,39.04,1018.49,68.07,3158.890353,890.5581263,2567.649599,676.9589134,144.0228616,479.53,434.7625831
261.52,40.8,1024.31,73.49,3158.929468,890.5680219,2567.678436,676.9836716,144.0276301,479.56,434.776815
259.86,38.38,1018.22,85.35,3158.968646,890.5778661,2567.707275,677.0084853,144.0322268,479.56,434.7919076
259.68,40.22,1007.6,89.97,3159.010955,890.5877465,2567.735317,677.0332623,144.0372281,479.56,434.8065087
258.39,36.3,1015.39,62.23,3159.050208,890.5976416,2567.764404,677.0580363,144.042208,479.57,434.8207901
260.17,40.1,1014.05,91.9,3159.089653,890.6075178,2567.794809,677.0825614,144.0467589,479.58,434.8352033
260.29,40,1021.46,90.6,3159.13118,890.6174052,2567.824711,677.107358,144.0514932,479.58,434.8499487
261.05,40.71,1024.91,76.42,3159.168056,890.6272986,2567.85497,677.1321877,144.0561267,479.59,434.8643091
259.33,36.3,1027.88,79.23,3159.210285,890.6371329,2567.885016,677.1569175,144.0611029,479.6,434.8787737
256.03,41.14,1028.04,87.46,3159.251989,890.6469634,2567.913391,677.1817434,144.0659476,479.61,434.8940439
260.32,41.46,1017.98,87.66,3159.291052,890.6568155,2567.943203,677.2065664,144.070717,479.61,434.9085406
255.15,45.87,1008.02,98.36,3159.33295,890.666693,2567.972013,677.2314223,144.0752792,479.61,434.9230361
260.66,41.93,1016.12,94.16,3159.374464,890.6765262,2568.002483,677.2563177,144.0799821,479.61,434.9381168
260.12,40,1021.15,91.67,3159.413326,890.6864209,2568.031096,677.2809073,144.0846918,479.62,434.9530512
258.66,44.68,1022.99,95.45,3159.450549,890.6962643,2568.059819,677.3054406,144.0895902,479.62,434.9676107
260.02,41.44,1017.37,77.65,3159.491914,890.7061072,2568.088063,677.330211,144.0942092,479.63,434.9828503
260.07,39.66,1015.37,83.78,3159.527946,890.7159896,2568.11841,677.3549693,144.0989144,479.64,434.9969295
260.79,43.56,1015.15,73.01,3159.567635,890.7258462,2568.1474,677.3795484,144.1038141,479.64,435.0110287
260.31,42.49,1009.43,78.36,3159.607141,890.7357365,2568.175398,677.4040825,144.1086488,479.64,435.0251747
260.3,41.46,1018.21,86.17,3159.649314,890.7455698,2568.203152,677.4288984,144.1136107,479.65,435.0404601
262.54,40.8,1024.56,68.97,3159.690819,890.7554456,2568.23154,677.4535778,144.1184594,479.65,435.0554663
260.54,41.93,1016.64,93.52,3159.727072,890.7653256,2568.260793,677.4783798,144.1231895,479.65,435.0705574
259.84,40.22,1009.5,85.38,3159.76448,890.7752162,2568.290115,677.5032169,144.1277468,479.65,435.0856307
259.27,36.3,1026.93,72.13,3159.801972,890.7851078,2568.319115,677.5277688,144.1323173,479.66,435.0999219
258.66,36.25,1028.22,86.96,3159.843423,890.7949567,2568.347406,677.5525134,144.1372842,479.66,435.1144632
260.28,41.46,1018.44,85.23,3159.880056,890.8047978,2568.375177,677.5770425,144.142216,479.66,435.1292877
255.81,45.87,1009.63,94.38,3159.915643,890.8146719,2568.40572,677.6019106,144.1467919,479.66,435.1441261
255.81,45.87,1009.63,94.38,3159.954201,890.8245697,2568.434339,677.6266066,144.1513654,479.66,435.1594321
257.77,35.77,1016.53,73.79,3159.994984,890.8344464,2568.462481,677.6513494,144.1561367,479.68,435.1743333
259.47,41.4,1026.49,87.9,3160.03687,890.8443251,2568.492886,677.6758881,144.1611499,479.68,435.1887192
262.68,45,1022.54,77.19,3160.078905,890.8541894,2568.523496,677.7004877,144.1659922,479.69,435.2029681
258.32,39.64,1010.93,78.21,3160.118366,890.8640486,2568.553535,677.7252035,144.1705767,479.69,435.2182714
260.2,41.17,1019.56,82.46,3160.1597,890.873917,2568.582821,677.7499209,144.1755006,479.7,435.2328432
258.8,41.26,1008.08,96.52,3160.198813,890.8837639,2568.610676,677.7747139,144.1802203,479.74,435.2478395
256.62,41.14,1027.33,86.24,3160.2407,890.8936048,2568.640304,677.7994278,144.1847815,479.74,435.2622419
258.66,40.11,1032.86,75.31,3160.280288,890.9034672,2568.670126,677.8240735,144.1894476,479.76,435.2766639
259.73,38.56,1017.18,61.81,3160.321575,890.9133165,2568.699656,677.8488003,144.1940369,479.78,435.2918325
257.98,39.61,1018.57,77.04,3160.36103,890.923204,2568.72836,677.8734951,144.1988975,479.78,435.3061731
260.24,41.17,1019.73,82.04,3160.397185,890.9330369,2568.757658,677.8983502,144.2038728,479.78,435.3204809
257.8,43.65,1018.92,60.77,3160.439308,890.9428765,2568.786437,677.9232441,144.2086387,479.78,435.3348828
257.95,37.49,1009.32,80.8,3160.476235,890.952717,2568.814196,677.9479331,144.2133851,479.78,435.3499358
254.81,42.85,1013.96,86.94,3160.51394,890.9625969,2568.844208,677.9725183,144.2183814,479.8,435.3643276
260.94,39.04,1021.62,86.41,3160.550359,890.9724605,2568.872886,677.9972926,144.2231967,479.8,435.3787094
257.94,43.65,1018.75,59.45,3160.591167,890.9823029,2568.903271,678.0221111,144.2281669,479.8,435.3933031
259.64,39.35,1015.1,91.76,3160.626834,890.9921973,2568.93258,678.0469573,144.2330769,479.81,435.4075869
259.64,39.35,1015.1,91.76,3160.664792,891.0020346,2568.962629,678.0716937,144.2378029,479.81,435.4217467
259.2,40.77,1011.88,89.86,3160.704428,891.0119002,2568.993057,678.0964843,144.2424062,479.82,435.4364115
260.93,39.16,1016.54,90.56,3160.744484,891.0217559,2569.023051,678.1210319,144.2471384,479.83,435.4515134
260.11,39.35,1015.19,90.74,3160.784281,891.0316464,2569.053597,678.1456701,144.2518342,479.83,435.4667546
260.59,41.93,1017.7,92.91,3160.823327,891.0414873,2569.082088,678.1702503,144.2567459,479.85,435.482054
258.83,36.3,1027.08,72.69,3160.863855,891.0513335,2569.110043,678.194929,144.2615627,479.86,435.4966731
255.89,35.77,1019.78,79.58,3160.900102,891.0611665,2569.1407,678.2195283,144.2661731,479.86,435.5119684
259.3,40.56,1022.64,76.14,3160.936399,891.0710506,2569.169735,678.2442081,144.2710467,479.87,435.5261208
255.53,40.64,1020.78,97.25,3160.977851,891.0809149,2569.199995,678.2688993,144.2756129,479.88,435.5412429
259.68,41.44,1015.19,87.34,3161.019467,891.0907616,2569.229671,678.2935146,144.2806,479.89,435.555618
260.62,39.58,1011.9,87.85,3161.060515,891.1006322,2569.259102,678.3183632,144.2853024,479.91,435.5702829
258.27,39.64,1011,84.64,3161.098386,891.1104952,2569.289224,678.3432039,144.2899344,479.91,435.5844023
255.28,45.87,1008.25,97.88,3161.134133,891.1203843,2569.318415,678.367865,144.2945472,479.91,435.5987342
260.79,39.82,1012.89,88.25,3161.173156,891.1302656,2569.347477,678.3924531,144.2993372,479.92,435.6131761
260.74,41.46,1016.76,84.59,3161.212196,891.1401195,2569.377849,678.4172678,144.3040515,479.94,435.6281363
258.72,36.25,1029.31,85.73,3161.253961,891.1499613,2569.406566,678.4421268,144.30891,479.94,435.642306
260.1,41.17,1019.18,84.87,3161.292056,891.1597979,2569.436078,678.4670078,144.3136856,479.95,435.6566164
258.25,43.14,1011.3,87.1,3161.333922,891.1696521,2569.465372,678.4919148,144.3183469,479.95,435.6706983
258.94,41.38,1021.5,79.45,3161.371729,891.1795342,2569.495157,678.5167291,144.3230995,479.95,435.685926
259.47,40.81,1026.44,91.87,3161.41208,891.1894128,2569.523277,678.5413964,144.3277966,479.96,435.7004343
259.59,38.91,1011.87,81.3,3161.448354,891.1992419,2569.552111,678.5660329,144.3327611,479.96,435.7144834
260,39.66,1016.83,78.91,3161.486408,891.2090973,2569.581795,678.5905947,144.3374749,479.97,435.7291623
256.9,40.62,1018.48,78.84,3161.524827,891.2189799,2569.611273,678.6153405,144.3420619,479.97,435.7438958
259.07,36.3,1015.26,56.81,3161.563857,891.2288293,2569.639312,678.6399642,144.3469781,479.98,435.7581864
260.48,41.93,1017.17,92.81,3161.60227,891.2386643,2569.669638,678.6646555,144.3516453,480.01,435.7724796
260.4,42.44,1014.24,93.48,3161.638076,891.2485466,2569.699405,678.6891846,144.3566185,480.04,435.7867579
259.88,39.66,1017.81,76.05,3161.673986,891.2584067,2569.728534,678.7137419,144.3612609,480.05,435.8010749
259.72,39.66,1018.31,76.07,3161.716358,891.2682826,2569.758208,678.738501,144.3661316,480.05,435.8160885
260.02,39.66,1016.34,79.98,3161.755538,891.2781545,2569.788853,678.7630814,144.3706957,480.05,435.8307722
256.99,35.19,1019.32,68.95,3161.792795,891.2879936,2569.817286,678.7877408,144.3754376,480.05,435.845709
257.67,35.77,1017.55,60.97,3161.829829,891.297865,2569.847627,678.8122935,144.38021,480.06,435.8600249
256.94,39.61,1017.74,81.43,3161.868187,891.3077122,2569.87565,678.8371104,144.3849221,480.07,435.8750954
258.76,41.82,1033.29,76.5,3161.907807,891.3175723,2569.90596,678.8617201,144.3896687,480.08,435.8903274
258.53,43.14,1012.25,78.88,3161.944089,891.3274265,2569.934535,678.8862826,144.394285,480.08,435.9054709
258.53,43.14,1012.25,78.88,3161.984739,891.3372752,2569.964264,678.9111706,144.3992922,480.08,435.9207059
260.2,41.46,1019.12,83.26,3162.021668,891.3471613,2569.993121,678.9359857,144.4042707,480.11,435.9351519
260.17,41.46,1019.34,83.04,3162.064104,891.356994,2570.021677,678.9607354,144.4092024,480.13,435.9492888
259.3,38.18,1017.19,71.51,3162.103962,891.3668251,2570.051857,678.9854871,144.414114,480.14,435.9641654
258.28,40.77,1011.55,89.79,3162.143453,891.3766797,2570.07971,679.0100542,144.4190106,480.15,435.9786007
258.28,40.77,1011.55,89.79,3162.180993,891.3865432,2570.110345,679.0346469,144.4240178,480.15,435.9932087
260.33,40.69,1014.25,84.46,3162.223383,891.3963822,2570.140948,679.0592664,144.4286634,480.18,436.0075881
260.72,39.35,1015.35,86.43,3162.264802,891.4062782,2570.171427,679.0839642,144.4332662,480.18,436.0223739
256.07,41.14,1027.57,86.98,3162.304515,891.4161636,2570.200297,679.1086819,144.4380883,480.19,436.0374779
258.88,36.66,1026.61,76.16,3162.346785,891.4260097,2570.230607,679.1333732,144.4429759,480.2,436.0523629
258.16,39.72,1020.54,82.11,3162.385493,891.4358769,2570.261005,679.1581304,144.4478667,480.21,436.0675211
259.63,43.02,1012.4,68.41,3162.424081,891.4457099,2570.289783,679.1829385,144.4526699,480.21,436.0822841
258.14,36.24,1013.15,87.85,3162.466362,891.4555389,2570.318234,679.2075759,144.4575364,480.25,436.096551
259.31,41.39,1018.3,93.68,3162.502416,891.4654002,2570.345936,679.2321634,144.4622509,480.25,436.111695
258.14,36.24,1013.15,87.85,3162.541401,891.475236,2570.375457,679.2569943,144.4668626,480.25,436.1257424
259.98,41.54,1019.7,80.79,3162.577578,891.4851051,2570.403559,679.2819113,144.4716683,480.26,436.1405798
260.61,43.79,1016.03,76.33,3162.615437,891.4949416,2570.433615,679.3067059,144.4764984,480.28,436.154781
259.27,39.64,1010.79,79.56,3162.657051,891.5048333,2570.463561,679.3312407,144.4814129,480.29,436.1696346
259,36.3,1027.11,75.89,3162.693464,891.5147178,2570.49161,679.3559429,144.4862973,480.31,436.1846295
260.29,41.46,1020.84,89.03,3162.733721,891.5246062,2570.521851,679.3806072,144.490991,480.32,436.19871
260.44,39.04,1023.99,85.03,3162.77186,891.5344449,2570.551111,679.4051451,144.4957937,480.34,436.2133764
259.75,42.49,1010.57,83.63,3162.813268,891.5443209,2570.579415,679.4300055,144.50049,480.35,436.2281074
258.49,36.25,1029.7,84.41,3162.852554,891.5541886,2570.607628,679.454569,144.5052339,480.35,436.2422505
257.1,35.77,1015.39,92.1,3162.88937,891.5640431,2570.637235,679.4790988,144.5100901,480.36,436.2568004
256.03,40.78,1025.53,98.68,3162.930606,891.5738868,2570.664914,679.5036755,144.5151036,480.36,436.2715541
258.25,37.49,1009.02,81.09,3162.972388,891.5837443,2570.694874,679.5284381,144.5198589,480.38,436.2862176
259.2,40.03,1017.05,92.46,3163.014899,891.5936302,2570.724311,679.5530804,144.5245519,480.38,436.300357
259.26,39.61,1021.18,84.58,3163.055186,891.6034985,2570.754735,679.5777775,144.5295434,480.38,436.3153547
257.94,35.77,1017.04,63.22,3163.092927,891.6133595,2570.785136,679.6026287,144.5342173,480.38,436.3304358
258.22,40.77,1009.11,95.61,3163.134452,891.6232068,2570.813796,679.6272552,144.5392072,480.38,436.3445482
258.67,36.66,1026.8,84.36,3163.175765,891.6330433,2570.841744,679.6518243,144.5439699,480.38,436.3598028
256.04,41.14,1027.8,86.4,3163.217724,891.6428927,2570.871269,679.676596,144.5487352,480.39,436.3742074
258.75,36.3,1015.61,57.53,3163.258143,891.6527437,2570.899971,679.7012527,144.5537355,480.4,436.3890537
257.19,39.37,1019.67,70.77,3163.2953,891.6625873,2570.927749,679.7257809,144.5587066,480.4,436.4040259
259.06,39.3,1019.73,84.23,3163.332435,891.67243,2570.957066,679.7504698,144.5632769,480.41,436.4191987
259.83,38.56,1017.35,62.8,3163.370094,891.6823097,2570.987107,679.7751622,144.5681185,480.47,436.4340535
257.05,43.65,1018.41,72.36,3163.406309,891.6922001,2571.015695,679.7999292,144.5727477,480.47,436.4490766
258.34,40.77,1010.84,90.01,3163.44409,891.7020647,2571.045278,679.8247171,144.5775585,480.48,436.4633132
261.25,40.67,1011.64,63.54,3163.486363,891.7119004,2571.073959,679.8494452,144.5825771,480.49,436.4783283
259.18,42.44,1014.52,98.04,3163.526446,891.721767,2571.102935,679.8741325,144.5874578,480.49,436.4929198
257.94,42.02,1006.22,90.97,3163.564126,891.7316055,2571.131327,679.8987765,144.5924957,480.53,436.5081339
257.2,40.02,1031.71,69.89,3163.601677,891.7414939,2571.161293,679.9233056,144.5974003,480.53,436.5233974
259.93,39.04,1023.78,77.08,3163.643484,891.7513282,2571.189642,679.9481019,144.6023655,480.54,436.5386082
260.07,41.39,1019.89,70.53,3163.682041,891.7611686,2571.219915,679.9729123,144.6073294,480.54,436.5538827
257.87,42.85,1012.18,94.21,3163.71815,891.7710337,2571.24786,679.9977438,144.6122621,480.54,436.5690378
261.37,39.16,1016.54,87.05,3163.75451,891.7809252,2571.276129,680.0223391,144.6172191,480.54,436.5832058
258.77,40.77,1011.54,89.58,3163.796387,891.7907803,2571.306471,680.0468733,144.622001,480.56,436.5982835
258.3,36.3,1015.97,60.62,3163.83219,891.8006128,2571.33566,680.0717829,144.6270309,480.58,436.6125043
256.43,39.61,1017.51,83.8,3163.874152,891.8104977,2571.365829,680.0963796,144.6316367,480.58,436.6274109
255.85,40.77,1022.44,84.77,3163.910126,891.820393,2571.394807,680.1210508,144.6365138,480.59,436.6420846
259.78,40.03,1017.33,92.11,3163.951045,891.830262,2571.423285,680.1455896,144.6412405,480.59,436.6562657
259.96,39.66,1015.23,82.98,3163.992423,891.8400959,2571.452329,680.1701387,144.6459367,480.6,436.6706305
257.95,41.26,1008.48,97.92,3164.030911,891.8499884,2571.482954,680.194926,144.650808,480.6,436.6857822
257.95,41.26,1008.48,97.92,3164.067954,891.8598397,2571.512722,680.2195782,144.6554084,480.6,436.6999786
260.31,39.82,1012.87,88.71,3164.10809,891.8697157,2571.541724,680.2442742,144.6603947,480.61,436.7149839
261.21,39.85,1013.01,75.55,3164.145126,891.8795622,2571.570256,680.2690446,144.6653119,480.61,436.7293451
260.72,45,1023.22,86.95,3164.182363,891.8894179,2571.597992,680.2938421,144.6702906,480.62,436.7434722
260.29,41.74,1019.9,80.51,3164.224069,891.8992762,2571.627819,680.3184625,144.6751453,480.62,436.7578909
260.04,39.66,1015.84,82.31,3164.263567,891.9091522,2571.657449,680.3433074,144.6797331,480.63,436.7726544
258.48,36.18,1013.31,75.15,3164.299452,891.9190502,2571.685559,680.3682262,144.6847735,480.63,436.7879527
258.14,37.49,1009.04,80.33,3164.34018,891.9289236,2571.714863,680.3927508,144.6895051,480.66,436.8029191
257.61,41.26,1009.05,97.32,3164.381157,891.9388145,2571.742689,680.4173451,144.694361,480.68,436.8176597
258.55,36.25,1029.54,85.23,3164.420238,891.9487106,2571.772985,680.4422449,144.6993559,480.68,436.8317625
258.39,36.24,1013.39,89.13,3164.458893,891.958546,2571.801639,680.4668217,144.7042389,480.69,436.8466326
257.76,37.7,1014.82,76.47,3164.49744,891.9684032,2571.831294,680.4917307,144.7091198,480.7,436.8612313
260.15,41.17,1019.38,82.3,3164.534504,891.978256,2571.859887,680.516547,144.7138371,480.71,436.8760218
261.22,41.93,1023.13,69.35,3164.573088,891.9881197,2571.88955,680.5413432,144.7185863,480.71,436.8901799
255.86,40.62,1017.03,85.06,3164.614499,891.9980139,2571.917816,680.5661833,144.723278,480.71,436.9045317
257.98,40.77,1008.69,98.65,3164.652275,892.0078489,2571.946816,680.5910636,144.7280137,480.72,436.9188131
259.28,40.22,1009.23,88.43,3164.690654,892.0176921,2571.975355,680.6159648,144.7330469,480.73,436.9337071
258.68,43.14,1011.94,79.06,3164.733123,892.0275828,2572.003581,680.6407183,144.7378557,480.73,436.9478987
260.16,39.3,1019.71,81.21,3164.773905,892.0374129,2572.033741,680.6652874,144.7424061,480.74,436.9622896
256.06,43.65,1014.36,83.94,3164.810815,892.0472527,2572.064096,680.6900884,144.7473079,480.74,436.9765667
259.11,36.66,1026.47,74.79,3164.847859,892.0570952,2572.093618,680.7146791,144.7521364,480.74,436.9908677
259.55,39.66,1018.8,74.88,3164.888711,892.0669466,2572.123203,680.7393353,144.7570876,480.74,437.0051259
259.47,41.4,1026.21,89.08,3164.927314,892.0768073,2572.153155,680.7640124,144.7620722,480.79,437.0200939
260.08,40.72,1022.7,67.3,3164.968669,892.0866727,2572.181763,680.7887662,144.7666348,480.8,437.0345779
258.27,35.76,1020.11,75.25,3165.005621,892.0965067,2572.210114,680.8133892,144.7714685,480.8,437.0486874
260.08,40.72,1022.7,67.3,3165.042955,892.1063422,2572.239526,680.8379541,144.7761424,480.8,437.0630045
259.46,41.4,1026.78,87.58,3165.078514,892.1161946,2572.269596,680.8627999,144.7811559,480.82,437.0782786
258.6,40.77,1011.8,89.45,3165.117196,892.1260422,2572.299124,680.8875676,144.7860233,480.82,437.0928484
256.79,40,1019.01,81.83,3165.157629,892.1358848,2572.327622,680.9122375,144.7905744,480.83,437.1079273
260.59,41.46,1016.87,85.7,3165.196116,892.1457486,2572.357277,680.9369429,144.7952611,480.83,437.1227033
260.34,41.74,1020.07,79.17,3165.237523,892.1556146,2572.387634,680.9617832,144.7998213,480.84,437.1374502
257.57,39.61,1018.66,85.73,3165.276768,892.1654597,2572.416089,680.9866802,144.8044483,480.86,437.1523227
258.53,38.18,1017.54,76.49,3165.313374,892.1752995,2572.445458,681.011317,144.8091173,480.86,437.1669697
260.23,41.46,1020.45,84.95,3165.351132,892.1851927,2572.474023,681.0362327,144.8138578,480.87,437.1818415
259.41,34.69,1027.02,78.91,3165.393439,892.1950507,2572.504061,681.0610831,144.8185514,480.87,437.1961374
260.5,39.28,1016.55,91.75,3165.435563,892.2048945,2572.534466,681.0857753,144.8233502,480.92,437.2103826
260.5,39.28,1016.55,91.75,3165.476287,892.2147793,2572.562621,681.1105731,144.8280678,480.92,437.224668
256.5,41.14,1028.15,86.78,3165.514995,892.2246233,2572.592126,681.1352614,144.8329728,480.96,437.2392604
258.58,40.72,1022.04,87.55,3165.551676,892.2345034,2572.621076,681.1600268,144.8378889,480.96,437.2536677
255.79,45.87,1010.23,95.41,3165.589864,892.2443816,2572.649201,681.1848916,144.842895,480.97,437.2678877
259.16,42.44,1014.43,93.67,3165.627612,892.2542112,2572.679594,681.2094602,144.8479277,480.98,437.2826661
256.53,42.85,1012.65,91.6,3165.66695,892.2640434,2572.707807,681.2343642,144.8526759,480.98,437.2974002
258.73,41.92,1029.41,89.72,3165.708143,892.2739142,2572.736214,681.2589375,144.8572222,480.99,437.3115043
256.05,41.14,1027.69,86.93,3165.748679,892.2837527,2572.766217,681.2835512,144.8619813,481.02,437.3266243
258.51,40.81,1015.54,83.16,3165.789126,892.2935961,2572.794272,681.3084182,144.8667909,481.02,437.3414323
258.99,36.66,1028.11,71.98,3165.826333,892.3034558,2572.822419,681.3329956,144.8716177,481.03,437.3563371
258.53,40.77,1009.85,90.95,3165.863456,892.3133018,2572.851614,681.3575234,144.8764268,481.03,437.3712219
255.02,45.87,1007.8,99.22,3165.901337,892.3231826,2572.880974,681.3824359,144.8809828,481.03,437.3854251
259.6,37.73,1021.87,77.75,3165.94354,892.3330266,2572.909319,681.4072552,144.8857342,481.03,437.4003838
259.71,42.44,1014.29,94.03,3165.979657,892.3428816,2572.939447,681.4319973,144.8905775,481.03,437.4152848
259.71,42.44,1014.29,94.03,3166.020593,892.3527663,2572.969568,681.4566313,144.8955831,481.03,437.4297964
259.59,38.56,1017.52,61.89,3166.057415,892.3626578,2572.99815,681.4812406,144.9005238,481.05,437.4447117
258.74,40.03,1016.81,93.37,3166.096363,892.3725233,2573.028435,681.5060638,144.905437,481.07,437.459527
259.23,37.36,1015.01,67.38,3166.138046,892.382389,2573.057094,681.5305952,144.9103823,481.08,437.4747783
259.55,40.72,1023.12,68.06,3166.17662,892.3922429,2573.086149,681.5553877,144.9149318,481.08,437.4895887
260.32,42.28,1008.82,75.66,3166.215353,892.4021288,2573.11625,681.5799109,144.9196859,481.09,437.5041364
259,43.13,1020.25,81.32,3166.252011,892.4119803,2573.145076,681.604702,144.9245469,481.09,437.5186621
260.32,42.28,1008.82,75.66,3166.288348,892.4218254,2573.173992,681.6295749,144.9293869,481.09,437.5335473
259.51,43.79,1016.02,79.81,3166.329784,892.4316985,2573.201916,681.6541316,144.9341811,481.12,437.5477989
